|64|3357|1952|4000|3293|0.000034|34|0.000042|42|0.000016|16|0.000016|16|
|76|3369|1952|4000|3293|0.000015|15|0.000102|102|0.000016|16|0.000016|16|
|91|3384|1952|4000|3293|0.000013|13|0.000046|46|0.000016|16|0.000029|29|
|109|3402|1952|4000|3293|0.000014|14|0.000034|34|0.000016|16|0.000016|16|
|130|3423|1952|4000|3293|0.000014|14|0.000032|32|0.000016|16|0.000016|16|
|156|3449|1952|4000|3293|0.000014|14|0.000114|114|0.000016|16|0.000016|16|
|187|3480|1952|4000|3293|0.000014|14|0.000105|105|0.000015|15|0.000022|22|
|224|3517|1952|4000|3293|0.000013|13|0.000021|21|0.000016|16|0.000016|16|
|268|3561|1952|4000|3293|0.000013|13|0.000045|45|0.000016|16|0.000015|15|
|321|3614|1952|4000|3293|0.000013|13|0.000318|318|0.000017|17|0.000015|15|
|385|3678|1952|4000|3293|0.000013|13|0.000043|43|0.000016|16|0.000016|16|
|462|3755|1952|4000|3293|0.000013|13|0.000033|33|0.000016|16|0.000015|15|
|554|3847|1952|4000|3293|0.000013|13|0.000070|70|0.000016|16|0.000016|16|
|664|3957|1952|4000|3293|0.000013|13|0.000055|55|0.000016|16|0.000016|16|
|796|4089|1952|4000|3293|0.000014|14|0.000043|43|0.000016|16|0.000017|17|
|955|4248|1952|4000|3293|0.000013|13|0.000028|28|0.000017|17|0.000017|17|
|1146|4439|1952|4000|3293|0.000013|13|0.000044|44|0.000017|17|0.000017|17|
|1375|4668|1952|4000|3293|0.000013|13|0.000081|81|0.000017|17|0.000018|18|
|1650|4943|1952|4000|3293|0.000013|13|0.000069|69|0.000019|19|0.000018|18|
|1980|5273|1952|4000|3293|0.000013|13|0.000036|36|0.000019|19|0.000019|19|
|2376|5669|1952|4000|3293|0.000013|13|0.000032|32|0.000020|20|0.000019|19|
|2851|6144|1952|4000|3293|0.000013|13|0.000031|31|0.000021|21|0.000021|21|
|3421|6714|1952|4000|3293|0.000013|13|0.000100|100|0.000022|22|0.000022|22|
|4105|7398|1952|4000|3293|0.000012|12|0.000050|50|0.000023|23|0.000022|22|
|4926|8219|1952|4000|3293|0.000013|13|0.000060|60|0.000025|25|0.000025|25|
|5911|9204|1952|4000|3293|0.000013|13|0.000053|53|0.000028|28|0.000026|26|
|7093|10386|1952|4000|3293|0.000013|13|0.000034|34|0.000030|30|0.000028|28|
|8511|11804|1952|4000|3293|0.000013|13|0.000036|36|0.000033|33|0.000031|31|
|10213|13506|1952|4000|3293|0.000013|13|0.000039|39|0.000036|36|0.000034|34|
|12255|15548|1952|4000|3293|0.000013|13|0.000043|43|0.000041|41|0.000039|39|
|14706|17999|1952|4000|3293|0.000012|12|0.000061|61|0.000045|45|0.000044|44|
|17647|20940|1952|4000|3293|0.000013|13|0.000069|69|0.000051|51|0.000049|49|
|21176|24469|1952|4000|3293|0.000012|12|0.000061|61|0.000059|59|0.000056|56|
|25411|28704|1952|4000|3293|0.000013|13|0.000136|136|0.000068|68|0.000064|64|
|30493|33786|1952|4000|3293|0.000013|13|0.000103|103|0.000079|79|0.000074|74|
|36591|39884|1952|4000|3293|0.000013|13|0.000109|109|0.000092|92|0.000087|87|
|43909|47202|1952|4000|3293|0.000013|13|0.000168|168|0.000108|108|0.000099|99|
|52690|55983|1952|4000|3293|0.000013|13|0.000189|189|0.000126|126|0.000117|117|
|63228|66521|1952|4000|3293|0.000025|25|0.000438|438|0.000211|211|0.000334|334|
|75873|79166|1952|4000|3293|0.000174|174|0.001335|1335|0.000755|755|0.000191|191|
|91047|94340|1952|4000|3293|0.000016|16|0.000268|268|0.000281|281|0.000409|409|
|109256|112549|1952|4000|3293|0.000014|14|0.000248|248|0.000253|253|0.000232|232|
|131107|134400|1952|4000|3293|0.000013|13|0.000273|273|0.000292|292|0.000270|270|
|157328|160621|1952|4000|3293|0.000013|13|0.000366|366|0.000700|700|0.000360|360|
|188793|192086|1952|4000|3293|0.000013|13|0.000428|428|0.000413|413|0.000378|378|
|226551|229844|1952|4000|3293|0.000013|13|0.000468|468|0.000493|493|0.000460|460|
|271861|275154|1952|4000|3293|0.000013|13|0.000616|616|0.000615|615|0.000551|551|
|326233|329526|1952|4000|3293|0.000014|14|0.000668|668|0.000716|716|0.000661|661|
|391479|394772|1952|4000|3293|0.000014|14|0.000817|817|0.001242|1242|0.000836|836|
|469774|473067|1952|4000|3293|0.000014|14|0.001799|1799|0.001057|1057|0.000958|958|
|563728|567021|1952|4000|3293|0.000015|15|0.001546|1546|0.001252|1252|0.001156|1156|
|676473|679766|1952|4000|3293|0.000014|14|0.001487|1487|0.001553|1553|0.001359|1359|
|811767|815060|1952|4000|3293|0.000019|19|0.001882|1882|0.002804|2804|0.001781|1781|
|974120|977413|1952|4000|3293|0.000017|17|0.002006|2006|0.002112|2112|0.002034|2034|
|1168944|1172237|1952|4000|3293|0.000015|15|0.004190|4190|0.003903|3903|0.002343|2343|
|1402732|1406025|1952|4000|3293|0.000020|20|0.002895|2895|0.008662|8662|0.004657|4657|
|1683278|1686571|1952|4000|3293|0.000015|15|0.003552|3552|0.003818|3818|0.003359|3359|
|2019933|2023226|1952|4000|3293|0.000066|66|0.004845|4845|0.004926|4926|0.004555|4555|
|2423919|2427212|1952|4000|3293|0.000020|20|0.005248|5248|0.005461|5461|0.006062|6062|
|2908702|2911995|1952|4000|3293|0.000020|20|0.007882|7882|0.007156|7156|0.007134|7134|
|3490442|3493735|1952|4000|3293|0.000020|20|0.008144|8144|0.014665|14665|0.007138|7138|
|4188530|4191823|1952|4000|3293|0.000021|21|0.012243|12243|0.012418|12418|0.011106|11106|
