|64|3357|1952|4000|3293|0.000272|272|0.000695|695|0.000213|213|0.000207|207|
|76|3369|1952|4000|3293|0.000231|231|0.001203|1203|0.000208|208|0.000209|209|
|91|3384|1952|4000|3293|0.000235|235|0.000744|744|0.000217|217|0.000213|213|
|109|3402|1952|4000|3293|0.000232|232|0.000636|636|0.000210|210|0.000209|209|
|130|3423|1952|4000|3293|0.000230|230|0.000445|445|0.000209|209|0.000209|209|
|156|3449|1952|4000|3293|0.000233|233|0.000797|797|0.000206|206|0.000208|208|
|187|3480|1952|4000|3293|0.000232|232|0.000278|278|0.000210|210|0.000209|209|
|224|3517|1952|4000|3293|0.000231|231|0.000486|486|0.000206|206|0.000206|206|
|268|3561|1952|4000|3293|0.000230|230|0.000769|769|0.000207|207|0.000207|207|
|321|3614|1952|4000|3293|0.000285|285|0.000341|341|0.000208|208|0.000209|209|
|385|3678|1952|4000|3293|0.000225|225|0.000574|574|0.000209|209|0.000235|235|
|462|3755|1952|4000|3293|0.000353|353|0.001634|1634|0.000211|211|0.000208|208|
|554|3847|1952|4000|3293|0.000239|239|0.000552|552|0.000210|210|0.000257|257|
|664|3957|1952|4000|3293|0.000298|298|0.001040|1040|0.000231|231|0.000499|499|
|796|4089|1952|4000|3293|0.000230|230|0.000429|429|0.000243|243|0.000211|211|
|955|4248|1952|4000|3293|0.000255|255|0.000782|782|0.000216|216|0.000210|210|
|1146|4439|1952|4000|3293|0.000230|230|0.000425|425|0.000212|212|0.000208|208|
|1375|4668|1952|4000|3293|0.000230|230|0.000280|280|0.000215|215|0.000222|222|
|1650|4943|1952|4000|3293|0.000233|233|0.000275|275|0.000218|218|0.000209|209|
|1980|5273|1952|4000|3293|0.000231|231|0.000282|282|0.000215|215|0.000210|210|
|2376|5669|1952|4000|3293|0.000226|226|0.004007|4007|0.000916|916|0.001078|1078|
|2851|6144|1952|4000|3293|0.000305|305|0.000797|797|0.000287|287|0.000346|346|
|3421|6714|1952|4000|3293|0.000233|233|0.000696|696|0.000217|217|0.000217|217|
|4105|7398|1952|4000|3293|0.000231|231|0.001500|1500|0.000225|225|0.000220|220|
|4926|8219|1952|4000|3293|0.000231|231|0.000506|506|0.000225|225|0.000219|219|
|5911|9204|1952|4000|3293|0.000229|229|0.000367|367|0.000223|223|0.000222|222|
|7093|10386|1952|4000|3293|0.000274|274|0.000625|625|0.000230|230|0.000226|226|
|8511|11804|1952|4000|3293|0.000232|232|0.000445|445|0.000229|229|0.000229|229|
|10213|13506|1952|4000|3293|0.000230|230|0.003489|3489|0.000248|248|0.000233|233|
|12255|15548|1952|4000|3293|0.000347|347|0.003405|3405|0.000239|239|0.000238|238|
|14706|17999|1952|4000|3293|0.000229|229|0.000466|466|0.000245|245|0.000244|244|
|17647|20940|1952|4000|3293|0.000231|231|0.000626|626|0.000274|274|0.000251|251|
|21176|24469|1952|4000|3293|0.000229|229|0.001095|1095|0.000266|266|0.000261|261|
|25411|28704|1952|4000|3293|0.000231|231|0.000349|349|0.000276|276|0.000275|275|
|30493|33786|1952|4000|3293|0.000231|231|0.000922|922|0.000341|341|0.000286|286|
|36591|39884|1952|4000|3293|0.000231|231|0.000759|759|0.000342|342|0.005970|5970|
|43909|47202|1952|4000|3293|0.000235|235|0.000760|760|0.000839|839|0.000317|317|
|52690|55983|1952|4000|3293|0.000232|232|0.000424|424|0.000386|386|0.000379|379|
|63228|66521|1952|4000|3293|0.000231|231|0.000452|452|0.000394|394|0.000365|365|
|75873|79166|1952|4000|3293|0.000233|233|0.000621|621|0.000414|414|0.000421|421|
|91047|94340|1952|4000|3293|0.000231|231|0.000725|725|0.000469|469|0.000436|436|
|109256|112549|1952|4000|3293|0.000230|230|0.000717|717|0.000563|563|0.005346|5346|
