|64|4659|2592|4864|4595|0.000130|130|0.000235|234|0.000119|118|0.000112|112|
|76|4671|2592|4864|4595|0.000214|214|0.000400|400|0.000302|302|0.000228|228|
|91|4686|2592|4864|4595|0.000181|180|0.000336|336|0.000164|164|0.000182|182|
|109|4704|2592|4864|4595|0.000177|176|0.000392|391|0.000149|148|0.000226|226|
|130|4725|2592|4864|4595|0.000081|80|0.000148|147|0.000079|79|0.000081|81|
|156|4751|2592|4864|4595|0.000082|81|0.000208|208|0.000080|79|0.000080|80|
|187|4782|2592|4864|4595|0.000197|197|0.000373|373|0.000142|142|0.000135|135|
|224|4819|2592|4864|4595|0.000110|110|0.000247|246|0.000096|96|0.000096|96|
|268|4863|2592|4864|4595|0.000106|106|0.000220|220|0.000099|98|0.000098|98|
|321|4916|2592|4864|4595|0.000092|92|0.000235|234|0.000090|90|0.000102|102|
|385|4980|2592|4864|4595|0.000092|91|0.000218|218|0.000087|86|0.000099|99|
|462|5057|2592|4864|4595|0.000107|106|0.000261|261|0.000110|109|0.000119|119|
|554|5149|2592|4864|4595|0.000104|103|0.000248|248|0.000106|106|0.000104|104|
|664|5259|2592|4864|4595|0.000100|100|0.000205|205|0.000104|104|0.000101|101|
|796|5391|2592|4864|4595|0.000116|115|0.000263|263|0.000108|107|0.000117|116|
|955|5550|2592|4864|4595|0.000082|82|0.000195|195|0.000091|91|0.000083|83|
|1146|5741|2592|4864|4595|0.000080|80|0.000170|170|0.000084|83|0.000083|83|
|1375|5970|2592|4864|4595|0.000086|85|0.000179|178|0.000086|86|0.000098|98|
|1650|6245|2592|4864|4595|0.000115|114|0.000196|196|0.000138|138|0.000122|122|
|1980|6575|2592|4864|4595|0.000080|80|0.000149|148|0.000087|86|0.000087|86|
|2376|6971|2592|4864|4595|0.000085|84|0.000208|207|0.000092|92|0.000095|95|
|2851|7446|2592|4864|4595|0.000127|126|0.000329|328|0.000168|167|0.000157|157|
|3421|8016|2592|4864|4595|0.000090|89|0.000166|165|0.000115|114|0.000099|99|
|4105|8700|2592|4864|4595|0.000083|82|0.000188|188|0.000099|99|0.000096|96|
|4926|9521|2592|4864|4595|0.000116|116|0.000271|270|0.000127|126|0.000109|108|
|5911|10506|2592|4864|4595|0.000095|94|0.000304|303|0.000111|111|0.000134|134|
|7093|11688|2592|4864|4595|0.000109|109|0.000327|327|0.000136|136|0.000164|163|
|8511|13106|2592|4864|4595|0.000099|99|0.000182|182|0.000125|124|0.000115|115|
