|64|2484|1312|2528|2420|0.000017|17|0.000055|55|0.000018|17|0.000018|18|
|76|2496|1312|2528|2420|0.000014|14|0.000038|38|0.000017|16|0.000017|16|
|91|2511|1312|2528|2420|0.000013|13|0.000039|39|0.000017|16|0.000017|16|
|109|2529|1312|2528|2420|0.000013|13|0.000063|63|0.000017|17|0.000027|26|
|130|2550|1312|2528|2420|0.000013|13|0.000068|67|0.000017|17|0.000016|16|
|156|2576|1312|2528|2420|0.000013|13|0.000035|34|0.000017|17|0.000017|16|
|187|2607|1312|2528|2420|0.000014|13|0.000044|43|0.000017|17|0.000017|17|
|224|2644|1312|2528|2420|0.000013|13|0.000078|77|0.000017|17|0.000017|17|
|268|2688|1312|2528|2420|0.000017|17|0.000073|73|0.000018|17|0.000017|17|
|321|2741|1312|2528|2420|0.000013|13|0.000054|53|0.000018|17|0.000017|17|
|385|2805|1312|2528|2420|0.000020|20|0.000106|105|0.000023|23|0.000046|46|
|462|2882|1312|2528|2420|0.000021|21|0.000387|386|0.000024|23|0.000025|25|
|554|2974|1312|2528|2420|0.000013|13|0.000068|68|0.000026|26|0.000022|22|
|664|3084|1312|2528|2420|0.000017|16|0.000270|269|0.000024|23|0.000027|26|
|796|3216|1312|2528|2420|0.000013|13|0.000052|51|0.000020|19|0.000019|19|
|955|3375|1312|2528|2420|0.000014|14|0.000052|51|0.000021|21|0.000038|37|
|1146|3566|1312|2528|2420|0.000014|14|0.000081|81|0.000022|22|0.000021|21|
|1375|3795|1312|2528|2420|0.000021|20|0.000050|50|0.000023|22|0.000022|22|
|1650|4070|1312|2528|2420|0.000015|14|0.000081|81|0.000024|23|0.000023|23|
|1980|4400|1312|2528|2420|0.000015|14|0.000058|58|0.000025|25|0.000024|24|
|2376|4796|1312|2528|2420|0.000015|14|0.000067|67|0.000027|26|0.000026|25|
|2851|5271|1312|2528|2420|0.000021|20|0.000100|99|0.000034|33|0.000071|70|
|3421|5841|1312|2528|2420|0.000050|49|0.000096|96|0.000770|770|0.000038|37|
|4105|6525|1312|2528|2420|0.000013|13|0.000087|86|0.000030|30|0.000029|28|
|4926|7346|1312|2528|2420|0.000013|13|0.000063|63|0.000033|32|0.000031|31|
|5911|8331|1312|2528|2420|0.000016|16|0.000072|71|0.000037|36|0.000399|398|
|7093|9513|1312|2528|2420|0.000040|39|0.000100|100|0.000046|45|0.000043|43|
|8511|10931|1312|2528|2420|0.000015|14|0.000102|102|0.000050|49|0.000048|47|
|10213|12633|1312|2528|2420|0.000015|15|0.000094|93|0.000058|58|0.000054|54|
|12255|14675|1312|2528|2420|0.000015|15|0.000105|104|0.000064|64|0.000266|266|
|14706|17126|1312|2528|2420|0.000031|31|0.000203|202|0.000098|97|0.000089|89|
|17647|20067|1312|2528|2420|0.000015|15|0.000114|114|0.000084|83|0.000081|81|
|21176|23596|1312|2528|2420|0.000015|15|0.000121|120|0.000097|96|0.000091|91|
|25411|27831|1312|2528|2420|0.000021|20|0.000303|303|0.000121|120|0.000140|140|
|30493|32913|1312|2528|2420|0.000023|23|0.000167|166|0.000190|189|0.000143|143|
|36591|39011|1312|2528|2420|0.000017|16|0.000186|186|0.000159|159|0.000149|148|
|43909|46329|1312|2528|2420|0.000018|17|0.000273|272|0.000239|239|0.000188|187|
|52690|55110|1312|2528|2420|0.000015|15|0.000238|238|0.000219|219|0.000202|201|
|63228|65648|1312|2528|2420|0.000016|16|0.000370|370|0.000280|280|0.000257|257|
|75873|78293|1312|2528|2420|0.000017|17|0.000318|318|0.000310|309|0.000298|298|
|91047|93467|1312|2528|2420|0.000016|16|0.000408|407|0.000410|409|0.000347|347|
|109256|111676|1312|2528|2420|0.000016|15|0.000435|434|0.000498|498|0.000415|414|
|131107|133527|1312|2528|2420|0.000019|19|0.000630|629|0.000670|670|0.000494|493|
|157328|159748|1312|2528|2420|0.000019|18|0.000747|746|0.000753|752|0.000620|620|
|188793|191213|1312|2528|2420|0.000018|17|0.000761|761|0.000771|770|0.000781|780|
|226551|228971|1312|2528|2420|0.000017|17|0.000948|947|0.000920|920|0.000891|891|
|271861|274281|1312|2528|2420|0.000024|24|0.001182|1182|0.001157|1157|0.001122|1122|
|326233|328653|1312|2528|2420|0.000019|18|0.001557|1557|0.001445|1445|0.001219|1219|
|391479|393899|1312|2528|2420|0.000018|18|0.001505|1505|0.001636|1636|0.001520|1520|
|469774|472194|1312|2528|2420|0.000018|18|0.001922|1921|0.001903|1903|0.001694|1694|
|563728|566148|1312|2528|2420|0.000019|18|0.002154|2153|0.002334|2333|0.002055|2054|
|676473|678893|1312|2528|2420|0.000027|27|0.002839|2839|0.002852|2852|0.003280|3280|
|811767|814187|1312|2528|2420|0.000024|24|0.003259|3259|0.003207|3207|0.003854|3853|
|974120|976540|1312|2528|2420|0.000040|40|0.004677|4677|0.004079|4078|0.003825|3825|
|1168944|1171364|1312|2528|2420|0.000029|29|0.004643|4642|0.004890|4889|0.005233|5232|
|1402732|1405152|1312|2528|2420|0.000025|24|0.005524|5523|0.005705|5705|0.005223|5223|
