|64|4659|2592|4864|4595|0.000111|110|0.000240|240|0.000102|102|0.000105|105|
|76|4671|2592|4864|4595|0.000183|183|0.000574|573|0.000263|262|0.000222|222|
|91|4686|2592|4864|4595|0.000105|105|0.000209|208|0.000086|85|0.000084|84|
|109|4704|2592|4864|4595|0.000246|245|0.000372|372|0.000253|253|0.000217|217|
|130|4725|2592|4864|4595|0.000106|106|0.000192|192|0.000134|134|0.000120|120|
|156|4751|2592|4864|4595|0.000119|119|0.000277|276|0.000097|97|0.000098|98|
|187|4782|2592|4864|4595|0.000107|107|0.000328|327|0.000130|130|0.000110|110|
|224|4819|2592|4864|4595|0.000121|120|0.000291|291|0.000109|108|0.000097|97|
|268|4863|2592|4864|4595|0.000115|115|0.000237|236|0.000114|114|0.000117|116|
|321|4916|2592|4864|4595|0.000113|113|0.000279|279|0.000107|106|0.000100|100|
|385|4980|2592|4864|4595|0.000105|104|0.000253|252|0.000099|99|0.000095|95|
|462|5057|2592|4864|4595|0.000081|80|0.000181|180|0.000083|82|0.000081|81|
|554|5149|2592|4864|4595|0.000098|98|0.000255|254|0.000095|95|0.000086|86|
|664|5259|2592|4864|4595|0.000112|111|0.000238|238|0.000125|125|0.000109|109|
|796|5391|2592|4864|4595|0.000083|83|0.000191|190|0.000089|89|0.000085|84|
|955|5550|2592|4864|4595|0.000085|84|0.000211|211|0.000089|88|0.000088|87|
|1146|5741|2592|4864|4595|0.000082|81|0.000205|205|0.000100|100|0.000116|115|
|1375|5970|2592|4864|4595|0.000094|94|0.000187|187|0.000104|104|0.000141|140|
|1650|6245|2592|4864|4595|0.000080|80|0.000151|151|0.000088|88|0.000085|84|
|1980|6575|2592|4864|4595|0.000092|92|0.000198|197|0.000093|92|0.000091|90|
|2376|6971|2592|4864|4595|0.000092|92|0.000226|226|0.000099|99|0.000136|135|
|2851|7446|2592|4864|4595|0.000082|82|0.000144|143|0.000096|95|0.000090|89|
|3421|8016|2592|4864|4595|0.000086|86|0.000190|190|0.000094|93|0.000100|100|
|4105|8700|2592|4864|4595|0.000080|80|0.000196|196|0.000095|94|0.000093|92|
|4926|9521|2592|4864|4595|0.000089|88|0.000188|188|0.000128|127|0.000111|110|
|5911|10506|2592|4864|4595|0.000080|79|0.000173|173|0.000101|100|0.000099|98|
|7093|11688|2592|4864|4595|0.000080|79|0.000228|228|0.000105|105|0.000103|103|
|8511|13106|2592|4864|4595|0.000099|98|0.000254|254|0.000122|121|0.000122|121|
|10213|14808|2592|4864|4595|0.000081|81|0.000219|219|0.000118|118|0.000136|136|
|12255|16850|2592|4864|4595|0.000079|79|0.000205|204|0.000125|124|0.000122|121|
|14706|19301|2592|4864|4595|0.000107|107|0.000285|284|0.000159|159|0.000160|159|
|17647|22242|2592|4864|4595|0.000080|79|0.000215|214|0.000144|144|0.000139|139|
|21176|25771|2592|4864|4595|0.000093|92|0.000283|282|0.000186|186|0.000186|186|
|25411|30006|2592|4864|4595|0.000100|100|0.000332|331|0.000219|219|0.000208|207|
|30493|35088|2592|4864|4595|0.000095|95|0.000309|309|0.000232|232|0.000284|283|
|36591|41186|2592|4864|4595|0.000080|80|0.000233|233|0.000217|216|0.000249|249|
|43909|48504|2592|4864|4595|0.000126|126|0.000358|357|0.000243|243|0.000233|233|
|52690|57285|2592|4864|4595|0.000106|106|0.000385|385|0.000320|319|0.000292|292|
|63228|67823|2592|4864|4595|0.000099|99|0.000397|397|0.000374|373|0.000363|363|
|75873|80468|2592|4864|4595|0.000082|81|0.000445|444|0.000372|372|0.000376|375|
|91047|95642|2592|4864|4595|0.000113|113|0.000604|604|0.000580|580|0.000479|479|
|109256|113851|2592|4864|4595|0.000104|103|0.000643|642|0.000575|574|0.000545|545|
|131107|135702|2592|4864|4595|0.000106|106|0.000786|785|0.000700|700|0.000598|598|
|157328|161923|2592|4864|4595|0.000094|93|0.000926|926|0.000852|851|0.000704|703|
|188793|193388|2592|4864|4595|0.000083|83|0.000832|831|0.000849|849|0.000790|790|
|226551|231146|2592|4864|4595|0.000107|106|0.001159|1158|0.001283|1283|0.001001|1000|
|271861|276456|2592|4864|4595|0.000090|90|0.001311|1311|0.001259|1259|0.001185|1185|
|326233|330828|2592|4864|4595|0.000086|86|0.001395|1394|0.001517|1516|0.001244|1243|
|391479|396074|2592|4864|4595|0.000084|84|0.001639|1639|0.001605|1605|0.001470|1470|
|469774|474369|2592|4864|4595|0.000089|88|0.001977|1977|0.002066|2065|0.001874|1873|
|563728|568323|2592|4864|4595|0.000126|125|0.002573|2572|0.002648|2647|0.002420|2419|
|676473|681068|2592|4864|4595|0.000099|99|0.002988|2987|0.003208|3207|0.002704|2703|
|811767|816362|2592|4864|4595|0.000101|101|0.003371|3371|0.004271|4270|0.003616|3615|
|974120|978715|2592|4864|4595|0.000095|94|0.003748|3748|0.004665|4664|0.003975|3975|
|1168944|1173539|2592|4864|4595|0.000092|92|0.004644|4643|0.005676|5675|0.004452|4451|
|1402732|1407327|2592|4864|4595|0.000127|126|0.005616|5616|0.006327|6327|0.005485|5485|
|1683278|1687873|2592|4864|4595|0.000112|112|0.007323|7323|0.007983|7982|0.006933|6932|
|2019933|2024528|2592|4864|4595|0.000141|141|0.008431|8430|0.009753|9753|0.008016|8016|
|2423919|2428514|2592|4864|4595|0.000122|122|0.010227|10226|0.010404|10404|0.009236|9235|
