|64|3357|1952|4000|3293|0.000057|56|0.000172|172|0.000052|51|0.000051|51|
|76|3369|1952|4000|3293|0.000051|50|0.000138|138|0.000050|50|0.000050|49|
|91|3384|1952|4000|3293|0.000109|108|0.000362|362|0.000101|100|0.000116|116|
|109|3402|1952|4000|3293|0.000065|65|0.000124|123|0.000061|60|0.000062|62|
|130|3423|1952|4000|3293|0.000050|50|0.000097|96|0.000050|50|0.000050|50|
|156|3449|1952|4000|3293|0.000072|72|0.000319|319|0.000060|60|0.000058|58|
|187|3480|1952|4000|3293|0.000141|141|0.000283|282|0.000110|109|0.000080|79|
|224|3517|1952|4000|3293|0.000071|70|0.000184|183|0.000072|71|0.000072|72|
|268|3561|1952|4000|3293|0.000065|65|0.000167|166|0.000065|65|0.000064|64|
|321|3614|1952|4000|3293|0.000064|63|0.000124|123|0.000064|64|0.000072|72|
|385|3678|1952|4000|3293|0.000085|85|0.000244|243|0.000161|160|0.000147|146|
|462|3755|1952|4000|3293|0.000067|67|0.000182|182|0.000116|115|0.000060|59|
|554|3847|1952|4000|3293|0.000050|50|0.000118|117|0.000052|52|0.000051|51|
|664|3957|1952|4000|3293|0.000050|50|0.000100|100|0.000053|52|0.000052|52|
|796|4089|1952|4000|3293|0.000051|51|0.000137|136|0.000053|53|0.000085|84|
|955|4248|1952|4000|3293|0.000081|81|0.000234|233|0.000084|84|0.000073|73|
|1146|4439|1952|4000|3293|0.000075|75|0.000190|190|0.000079|79|0.000106|106|
|1375|4668|1952|4000|3293|0.000055|55|0.000142|141|0.000055|55|0.000059|59|
|1650|4943|1952|4000|3293|0.000050|50|0.000145|145|0.000056|56|0.000055|55|
|1980|5273|1952|4000|3293|0.000056|56|0.000301|300|0.000081|81|0.000128|127|
|2376|5669|1952|4000|3293|0.000080|79|0.000299|299|0.000094|94|0.000087|86|
|2851|6144|1952|4000|3293|0.000063|62|0.000194|194|0.000076|75|0.000074|74|
|3421|6714|1952|4000|3293|0.000061|61|0.000174|174|0.000074|73|0.000070|69|
|4105|7398|1952|4000|3293|0.000053|52|0.000151|150|0.000079|78|0.000070|69|
|4926|8219|1952|4000|3293|0.000056|55|0.000192|191|0.000068|68|0.000071|71|
|5911|9204|1952|4000|3293|0.000054|53|0.000186|186|0.000100|99|0.000070|69|
|7093|10386|1952|4000|3293|0.000052|51|0.000198|198|0.000078|77|0.000084|83|
|8511|11804|1952|4000|3293|0.000117|116|0.000187|186|0.000089|88|0.000095|94|
|10213|13506|1952|4000|3293|0.000052|52|0.000178|177|0.000096|96|0.000088|88|
|12255|15548|1952|4000|3293|0.000052|51|0.000277|277|0.000099|99|0.000095|95|
|14706|17999|1952|4000|3293|0.000053|52|0.000201|201|0.000109|109|0.000105|104|
|17647|20940|1952|4000|3293|0.000084|84|0.000222|221|0.000123|122|0.000115|115|
|21176|24469|1952|4000|3293|0.000050|50|0.000207|206|0.000128|128|0.000121|121|
|25411|28704|1952|4000|3293|0.000067|66|0.000274|274|0.000185|185|0.000177|176|
|30493|33786|1952|4000|3293|0.000057|57|0.000277|277|0.000179|178|0.000168|167|
|36591|39884|1952|4000|3293|0.000055|54|0.000318|318|0.000203|203|0.000212|212|
|43909|47202|1952|4000|3293|0.000055|54|0.000344|343|0.000243|243|0.000277|277|
|52690|55983|1952|4000|3293|0.000053|52|0.000304|303|0.000249|249|0.000233|232|
|63228|66521|1952|4000|3293|0.000052|52|0.000349|348|0.000292|291|0.000268|268|
|75873|79166|1952|4000|3293|0.000057|56|0.000421|421|0.000386|386|0.000387|386|
|91047|94340|1952|4000|3293|0.000080|80|0.000499|498|0.000479|478|0.000425|425|
|109256|112549|1952|4000|3293|0.000056|56|0.000515|514|0.000476|475|0.000426|426|
|131107|134400|1952|4000|3293|0.000058|58|0.000689|689|0.000606|605|0.000549|548|
|157328|160621|1952|4000|3293|0.000054|54|0.000720|720|0.000817|817|0.000614|614|
|188793|192086|1952|4000|3293|0.000054|53|0.000912|912|0.000822|822|0.000731|731|
|226551|229844|1952|4000|3293|0.000056|56|0.001101|1100|0.001007|1007|0.000969|969|
|271861|275154|1952|4000|3293|0.000059|59|0.001223|1222|0.001212|1211|0.001070|1070|
|326233|329526|1952|4000|3293|0.000054|54|0.001323|1322|0.001331|1331|0.001192|1192|
|391479|394772|1952|4000|3293|0.000062|61|0.001725|1724|0.001792|1792|0.001623|1623|
